id,event_Timestamp,device_type,session_id,visitor_id,item_id,redirection_source
689,2020-11-15T00:10:00.000+05:30,android,H48578,G5940,G8079,google
1429,2020-11-15T00:21:00.000+05:30,android,H48578,G5940,G8079,facebook
43443,2020-11-15T19:54:00.000+05:30,android,H48594,H5766,B13763,facebook
45357,2020-11-15T20:31:00.000+05:30,android,H48661,G2617,B31710,linkedin
45919,2020-11-15T20:40:00.000+05:30,android,H48661,G2617,B8382,facebook
45706,2020-11-15T20:36:00.000+05:30,android,H48661,G2617,B863,youtube
45623,2020-11-15T20:35:00.000+05:30,android,H48661,G2617,C3142,youtube
46141,2020-11-15T20:43:00.000+05:30,android,H48661,G2617,C3142,facebook
45806,2020-11-15T20:38:00.000+05:30,android,H48661,G2617,I0566,google
45925,2020-11-15T20:40:00.000+05:30,android,H48661,G2617,I0566,linkedin
46105,2020-11-15T20:43:00.000+05:30,android,H48661,G2617,J987,linkedin
6272,2020-11-15T03:11:00.000+05:30,android,H48672,J2146,I6451,youtube
6280,2020-11-15T03:12:00.000+05:30,android,H48672,J2146,J0755,youtube
14674,2020-11-15T09:21:00.000+05:30,android,H48725,E0423,B0379,facebook
176,2020-11-15T00:02:00.000+05:30,android,H48764,G7666,C5346,google
577,2020-11-15T00:08:00.000+05:30,android,H48764,G7666,D3460,youtube
420,2020-11-15T00:05:00.000+05:30,android,H48764,G7666,G9179,linkedin
21541,2020-11-15T11:39:00.000+05:30,android,H48824,D7570,E337,youtube
29701,2020-11-15T15:08:00.000+05:30,android,H49020,F347,B26639,facebook
29702,2020-11-15T15:08:00.000+05:30,android,H49020,F347,J4121,youtube
13214,2020-11-15T08:53:00.000+05:30,android,H49140,F5977,G198,youtube
43035,2020-11-15T19:46:00.000+05:30,android,H49210,D5065,B13763,youtube
48912,2020-11-15T21:21:00.000+05:30,android,H49277,D020,B13763,linkedin
23837,2020-11-15T12:34:00.000+05:30,android,H49339,I1092,B04673,google
23766,2020-11-15T12:32:00.000+05:30,android,H49339,I1092,I0461,linkedin
9885,2020-11-15T07:22:00.000+05:30,android,H49410,C4351,C9726,linkedin
9813,2020-11-15T07:20:00.000+05:30,android,H49410,C4351,I8013,facebook
32730,2020-11-15T16:11:00.000+05:30,android,H49535,F439,B30934,linkedin
45287,2020-11-15T20:29:00.000+05:30,android,H49610,D7203,B12881,youtube
45311,2020-11-15T20:30:00.000+05:30,android,H49610,D7203,B12881,linkedin
45374,2020-11-15T20:31:00.000+05:30,android,H49610,D7203,B12881,linkedin
45142,2020-11-15T20:26:00.000+05:30,android,H49610,D7203,B13763,google
45320,2020-11-15T20:30:00.000+05:30,android,H49610,D7203,I1213,facebook
45390,2020-11-15T20:31:00.000+05:30,android,H49610,D7203,I1213,facebook
45359,2020-11-15T20:31:00.000+05:30,android,H49610,D7203,I5413,youtube
45572,2020-11-15T20:34:00.000+05:30,android,H49610,D7203,I9004,google
25379,2020-11-15T13:19:00.000+05:30,android,H49728,H0396,B17580,linkedin
37664,2020-11-15T18:07:00.000+05:30,android,H49784,C8844,B13763,youtube
48473,2020-11-15T21:15:00.000+05:30,android,H49863,G3363,B06596,youtube
48621,2020-11-15T21:17:00.000+05:30,android,H49863,G3363,C1811,linkedin
48672,2020-11-15T21:17:00.000+05:30,android,H49863,G3363,F6318,facebook
48482,2020-11-15T21:15:00.000+05:30,android,H49863,G3363,H8929,google
49549,2020-11-15T21:32:00.000+05:30,android,H4989,I4020,B17580,youtube
27138,2020-11-15T14:04:00.000+05:30,android,H49960,C8605,F9680,youtube
4343,2020-11-15T01:25:00.000+05:30,android,H49970,J0006,B18262,facebook
4450,2020-11-15T01:28:00.000+05:30,android,H49970,J0006,C3356,linkedin
9115,2020-11-15T06:57:00.000+05:30,android,H49982,I136,B13504,youtube
9023,2020-11-15T06:54:00.000+05:30,android,H49982,I136,H3377,youtube
25394,2020-11-15T13:20:00.000+05:30,android,H50061,F2472,B21465,youtube
38575,2020-11-15T18:24:00.000+05:30,android,H50162,D3868,H2099,linkedin
30386,2020-11-15T15:24:00.000+05:30,android,H50176,I9702,B10969,facebook
30460,2020-11-15T15:26:00.000+05:30,android,H50176,I9702,B10969,youtube
9528,2020-11-15T07:12:00.000+05:30,android,H50289,F2050,B9899,linkedin
9548,2020-11-15T07:13:00.000+05:30,android,H50289,F2050,H2040,google
9472,2020-11-15T07:10:00.000+05:30,android,H50289,F2050,H3962,google
34416,2020-11-15T16:53:00.000+05:30,android,H50290,F3815,E25,google
9493,2020-11-15T07:11:00.000+05:30,android,H50344,C7349,B16970,youtube
45559,2020-11-15T20:34:00.000+05:30,android,H50361,D1599,B07846,google
45610,2020-11-15T20:35:00.000+05:30,android,H50361,D1599,B09886,google
45864,2020-11-15T20:39:00.000+05:30,android,H50361,D1599,B13131,youtube
45552,2020-11-15T20:34:00.000+05:30,android,H50361,D1599,C4216,youtube
45446,2020-11-15T20:32:00.000+05:30,android,H50361,D1599,C8034,linkedin
45949,2020-11-15T20:40:00.000+05:30,android,H50361,D1599,E8533,facebook
45689,2020-11-15T20:36:00.000+05:30,android,H50361,D1599,F5503,google
45742,2020-11-15T20:37:00.000+05:30,android,H50361,D1599,F5503,youtube
45831,2020-11-15T20:38:00.000+05:30,android,H50361,D1599,F5503,youtube
22647,2020-11-15T12:03:00.000+05:30,android,H50535,F1387,E035,facebook
1479,2020-11-15T00:22:00.000+05:30,android,H50591,H84,E1188,google
209,2020-11-15T00:02:00.000+05:30,android,H50879,E9801,H292,linkedin
9235,2020-11-15T07:02:00.000+05:30,android,H50927,G9710,B24676,youtube
10243,2020-11-15T07:34:00.000+05:30,android,H50927,G9710,B24676,youtube
9130,2020-11-15T06:58:00.000+05:30,android,H50927,G9710,F4546,google
9898,2020-11-15T07:22:00.000+05:30,android,H50927,G9710,F4546,linkedin
47637,2020-11-15T21:03:00.000+05:30,android,H50964,B2893,G3004,google
47522,2020-11-15T21:02:00.000+05:30,android,H50964,B2893,G7170,youtube
47775,2020-11-15T21:05:00.000+05:30,android,H50964,B2893,G9574,youtube
47686,2020-11-15T21:04:00.000+05:30,android,H50964,B2893,J9290,google
23461,2020-11-15T12:24:00.000+05:30,android,H51002,G8051,B5757,facebook
23697,2020-11-15T12:30:00.000+05:30,android,H51002,G8051,F3250,google
41740,2020-11-15T19:28:00.000+05:30,android,H51007,I2499,B04035,youtube
42162,2020-11-15T19:34:00.000+05:30,android,H51007,I2499,B04035,linkedin
42379,2020-11-15T19:37:00.000+05:30,android,H51007,I2499,B04035,facebook
42596,2020-11-15T19:40:00.000+05:30,android,H51007,I2499,B04035,linkedin
38949,2020-11-15T18:31:00.000+05:30,android,H51023,E7381,J3947,youtube
15464,2020-11-15T09:37:00.000+05:30,android,H51047,B905,B0379,google
3692,2020-11-15T01:06:00.000+05:30,android,H5106,C4327,C2105,youtube
8561,2020-11-15T06:34:00.000+05:30,android,H51196,G5303,D7030,google
40688,2020-11-15T19:09:00.000+05:30,android,H51327,B2359,B27826,linkedin
40874,2020-11-15T19:12:00.000+05:30,android,H51327,B2359,C3530,google
40748,2020-11-15T19:10:00.000+05:30,android,H51327,B2359,D0766,youtube
40795,2020-11-15T19:11:00.000+05:30,android,H51327,B2359,D0766,google
40889,2020-11-15T19:12:00.000+05:30,android,H51327,B2359,D0766,linkedin
40891,2020-11-15T19:12:00.000+05:30,android,H51327,B2359,D0766,linkedin
40955,2020-11-15T19:14:00.000+05:30,android,H51327,B2359,D0766,linkedin
40787,2020-11-15T19:11:00.000+05:30,android,H51327,B2359,D1640,google
40657,2020-11-15T19:08:00.000+05:30,android,H51327,B2359,E7457,google
40939,2020-11-15T19:13:00.000+05:30,android,H51327,B2359,H8150,facebook
17011,2020-11-15T10:06:00.000+05:30,android,H51353,C6553,B04035,youtube
17189,2020-11-15T10:08:00.000+05:30,android,H51353,C6553,B04035,facebook
16877,2020-11-15T10:04:00.000+05:30,android,H51353,C6553,C9726,google
17188,2020-11-15T10:08:00.000+05:30,android,H51353,C6553,F5880,youtube
1305,2020-11-15T00:20:00.000+05:30,android,H51360,I4226,D2475,google
3395,2020-11-15T00:59:00.000+05:30,android,H51571,B151,I860,youtube
23921,2020-11-15T12:37:00.000+05:30,android,H51572,B9719,D1796,google
25924,2020-11-15T13:34:00.000+05:30,android,H51573,F1954,H1406,linkedin
22552,2020-11-15T12:00:00.000+05:30,android,H51597,D2430,B16925,google
22606,2020-11-15T12:02:00.000+05:30,android,H51597,D2430,B31101,google
22523,2020-11-15T12:00:00.000+05:30,android,H51597,D2430,C9301,linkedin
22436,2020-11-15T11:58:00.000+05:30,android,H51597,D2430,I2763,google
23848,2020-11-15T12:34:00.000+05:30,android,H51600,H9707,B11376,facebook
24153,2020-11-15T12:44:00.000+05:30,android,H51600,H9707,B11376,youtube
15861,2020-11-15T09:45:00.000+05:30,android,H51663,E264,C4632,linkedin
15702,2020-11-15T09:42:00.000+05:30,android,H51663,E264,C9726,google
15921,2020-11-15T09:46:00.000+05:30,android,H51663,E264,J7863,facebook
30827,2020-11-15T15:33:00.000+05:30,android,H51765,G7586,B22919,youtube
30806,2020-11-15T15:33:00.000+05:30,android,H51765,G7586,E9275,linkedin
30472,2020-11-15T15:26:00.000+05:30,android,H51765,G7586,F0088,facebook
30477,2020-11-15T15:26:00.000+05:30,android,H51765,G7586,F0088,youtube
3345,2020-11-15T00:58:00.000+05:30,android,H51774,G3863,B12105,youtube
766,2020-11-15T00:11:00.000+05:30,android,H51774,G3863,B13387,youtube
924,2020-11-15T00:14:00.000+05:30,android,H51774,G3863,B13387,google
1176,2020-11-15T00:18:00.000+05:30,android,H51774,G3863,C3502,youtube
187,2020-11-15T00:02:00.000+05:30,android,H51774,G3863,E4465,youtube
412,2020-11-15T00:05:00.000+05:30,android,H51774,G3863,E4465,linkedin
565,2020-11-15T00:08:00.000+05:30,android,H51774,G3863,E4465,facebook
3184,2020-11-15T00:54:00.000+05:30,android,H51774,G3863,F90,linkedin
3198,2020-11-15T00:55:00.000+05:30,android,H51774,G3863,F9703,youtube
3003,2020-11-15T00:49:00.000+05:30,android,H51774,G3863,I8013,facebook
3264,2020-11-15T00:56:00.000+05:30,android,H51774,G3863,J0376,linkedin
3110,2020-11-15T00:52:00.000+05:30,android,H51774,G3863,J9346,youtube
6701,2020-11-15T03:54:00.000+05:30,android,H51939,B8896,C6384,youtube
6678,2020-11-15T03:51:00.000+05:30,android,H51939,B8896,I4704,google
19865,2020-11-15T11:02:00.000+05:30,android,H52067,H491,H3484,google
44338,2020-11-15T20:11:00.000+05:30,android,H52071,E8008,D2827,google
44618,2020-11-15T20:17:00.000+05:30,android,H52071,E8008,D2827,google
44712,2020-11-15T20:18:00.000+05:30,android,H52133,I8841,B13763,youtube
37888,2020-11-15T18:11:00.000+05:30,android,H52326,I4598,B03857,linkedin
38031,2020-11-15T18:13:00.000+05:30,android,H52326,I4598,B28957,facebook
38005,2020-11-15T18:13:00.000+05:30,android,H52326,I4598,B30470,youtube
11914,2020-11-15T08:22:00.000+05:30,android,H52488,C9739,B0379,youtube
11971,2020-11-15T08:23:00.000+05:30,android,H52488,C9739,E5537,youtube
15658,2020-11-15T09:41:00.000+05:30,android,H5261,E2132,C4455,facebook
14903,2020-11-15T09:25:00.000+05:30,android,H52746,F5154,I541,facebook
30858,2020-11-15T15:34:00.000+05:30,android,H52823,B4201,B32031,youtube
30938,2020-11-15T15:36:00.000+05:30,android,H52823,B4201,C2233,linkedin
30749,2020-11-15T15:31:00.000+05:30,android,H52823,B4201,D9606,facebook
30915,2020-11-15T15:35:00.000+05:30,android,H52823,B4201,D9606,youtube
45868,2020-11-15T20:39:00.000+05:30,android,H5289,C7306,B10374,youtube
45879,2020-11-15T20:39:00.000+05:30,android,H5289,C7306,B10374,youtube
45923,2020-11-15T20:40:00.000+05:30,android,H5289,C7306,B6627,google
46115,2020-11-15T20:43:00.000+05:30,android,H5289,C7306,D7894,google
46024,2020-11-15T20:41:00.000+05:30,android,H5289,C7306,I1394,youtube
45791,2020-11-15T20:38:00.000+05:30,android,H5289,C7306,I860,facebook
28090,2020-11-15T14:29:00.000+05:30,android,H52918,C7484,E0778,google
27939,2020-11-15T14:25:00.000+05:30,android,H52918,C7484,H1406,google
17006,2020-11-15T10:06:00.000+05:30,android,H52936,D035,B26580,linkedin
17048,2020-11-15T10:06:00.000+05:30,android,H52936,D035,B26580,facebook
21419,2020-11-15T11:36:00.000+05:30,android,H53021,D0369,I9479,google
49623,2020-11-15T21:33:00.000+05:30,android,H53036,B9181,G6583,google
49854,2020-11-15T21:37:00.000+05:30,android,H53036,B9181,G6583,youtube
23516,2020-11-15T12:25:00.000+05:30,android,H53086,E20,C8270,facebook
23504,2020-11-15T12:25:00.000+05:30,android,H53086,E20,J3890,google
48753,2020-11-15T21:19:00.000+05:30,android,H53129,E4205,B3552,youtube
29663,2020-11-15T15:07:00.000+05:30,android,H53143,D6077,F9514,linkedin
29914,2020-11-15T15:13:00.000+05:30,android,H53143,D6077,F9514,google
42863,2020-11-15T19:44:00.000+05:30,android,H53158,I7693,B13763,linkedin
39044,2020-11-15T18:34:00.000+05:30,android,H53212,G734,E25,facebook
5052,2020-11-15T01:52:00.000+05:30,android,H5324,C6407,B04035,youtube
5067,2020-11-15T01:53:00.000+05:30,android,H5324,C6407,D1143,youtube
19797,2020-11-15T11:00:00.000+05:30,android,H53313,I7081,C2105,facebook
14125,2020-11-15T09:11:00.000+05:30,android,H53370,I3545,B25409,youtube
22345,2020-11-15T11:56:00.000+05:30,android,H53385,E7845,D2600,youtube
22469,2020-11-15T11:59:00.000+05:30,android,H53385,E7845,D2600,youtube
21452,2020-11-15T11:37:00.000+05:30,android,H53385,E7845,F5912,youtube
25425,2020-11-15T13:21:00.000+05:30,android,H53432,G2976,B27900,facebook
30205,2020-11-15T15:19:00.000+05:30,android,H53537,G5045,B6627,facebook
40064,2020-11-15T18:56:00.000+05:30,android,H53616,I0480,B13763,linkedin
13028,2020-11-15T08:48:00.000+05:30,android,H53639,D9953,B7412,facebook
13738,2020-11-15T09:04:00.000+05:30,android,H53639,D9953,B7412,google
12295,2020-11-15T08:32:00.000+05:30,android,H53639,D9953,C4665,facebook
12304,2020-11-15T08:32:00.000+05:30,android,H53639,D9953,C4665,google
12408,2020-11-15T08:34:00.000+05:30,android,H53639,D9953,C4665,google
13065,2020-11-15T08:49:00.000+05:30,android,H53639,D9953,E1979,facebook
13062,2020-11-15T08:49:00.000+05:30,android,H53639,D9953,G2364,linkedin
13005,2020-11-15T08:48:00.000+05:30,android,H53639,D9953,J3793,facebook
4872,2020-11-15T01:43:00.000+05:30,android,H53648,C325,B04337,youtube
4883,2020-11-15T01:44:00.000+05:30,android,H53648,C325,B09841,google
4732,2020-11-15T01:38:00.000+05:30,android,H53648,C325,B2208,facebook
4675,2020-11-15T01:36:00.000+05:30,android,H53648,C325,G3026,google
4761,2020-11-15T01:39:00.000+05:30,android,H53648,C325,G3307,youtube
4909,2020-11-15T01:45:00.000+05:30,android,H53648,C325,J7759,linkedin
7447,2020-11-15T05:15:00.000+05:30,android,H53681,F5689,B16442,youtube
7426,2020-11-15T05:13:00.000+05:30,android,H53681,F5689,B8864,linkedin
7443,2020-11-15T05:15:00.000+05:30,android,H53681,F5689,B8864,youtube
7474,2020-11-15T05:17:00.000+05:30,android,H53681,F5689,B8864,linkedin
7399,2020-11-15T05:12:00.000+05:30,android,H53681,F5689,E6034,facebook
7438,2020-11-15T05:14:00.000+05:30,android,H53681,F5689,E6034,youtube
7460,2020-11-15T05:15:00.000+05:30,android,H53681,F5689,E6034,linkedin
7394,2020-11-15T05:12:00.000+05:30,android,H53681,F5689,E7960,youtube
7463,2020-11-15T05:16:00.000+05:30,android,H53681,F5689,E7960,facebook
7485,2020-11-15T05:17:00.000+05:30,android,H53681,F5689,E7960,linkedin
7491,2020-11-15T05:18:00.000+05:30,android,H53681,F5689,E7960,facebook
7495,2020-11-15T05:19:00.000+05:30,android,H53681,F5689,E7960,facebook
7469,2020-11-15T05:16:00.000+05:30,android,H53681,F5689,G1123,google
33346,2020-11-15T16:28:00.000+05:30,android,H53692,E0111,D3633,youtube
33724,2020-11-15T16:36:00.000+05:30,android,H53692,E0111,D3633,linkedin
33762,2020-11-15T16:37:00.000+05:30,android,H53692,E0111,D3633,youtube
33168,2020-11-15T16:24:00.000+05:30,android,H53692,E0111,H6404,google
33283,2020-11-15T16:26:00.000+05:30,android,H53692,E0111,H6404,facebook
33655,2020-11-15T16:34:00.000+05:30,android,H53692,E0111,H6404,facebook
12015,2020-11-15T08:25:00.000+05:30,android,H53711,C0117,B0379,google
12068,2020-11-15T08:26:00.000+05:30,android,H53711,C0117,B0379,linkedin
12175,2020-11-15T08:29:00.000+05:30,android,H53711,C0117,H9225,facebook
401999,2020-11-21T18:05:00.000+05:30,iphone,H53716,C6701,F2715,google
31001,2020-11-15T15:37:00.000+05:30,android,H5373,E7734,B12842,youtube
30977,2020-11-15T15:36:00.000+05:30,android,H5373,E7734,B6908,linkedin
30659,2020-11-15T15:30:00.000+05:30,android,H5373,E7734,E1903,youtube
30788,2020-11-15T15:32:00.000+05:30,android,H5373,E7734,E1903,facebook
30935,2020-11-15T15:36:00.000+05:30,android,H5373,E7734,G6887,google
30692,2020-11-15T15:30:00.000+05:30,android,H5373,E7734,H7054,youtube
30605,2020-11-15T15:29:00.000+05:30,android,H5373,E7734,I7438,facebook
40932,2020-11-15T19:13:00.000+05:30,android,H53786,E046,B0379,youtube
39614,2020-11-15T18:45:00.000+05:30,android,H53875,H7925,B13763,youtube
39593,2020-11-15T18:45:00.000+05:30,android,H53875,H7925,B26580,facebook
19492,2020-11-15T10:54:00.000+05:30,android,H53983,B7833,B26561,google
19293,2020-11-15T10:49:00.000+05:30,android,H53983,B7833,F3915,linkedin
20588,2020-11-15T11:17:00.000+05:30,android,H53983,B7833,F9876,youtube
19005,2020-11-15T10:43:00.000+05:30,android,H53983,B7833,J8704,youtube
19357,2020-11-15T10:50:00.000+05:30,android,H53983,B7833,J8704,linkedin
19591,2020-11-15T10:56:00.000+05:30,android,H53983,B7833,J8704,facebook
20378,2020-11-15T11:13:00.000+05:30,android,H53983,B7833,J8704,youtube
8198,2020-11-15T06:18:00.000+05:30,android,H54179,C6721,H3081,google
8249,2020-11-15T06:20:00.000+05:30,android,H54179,C6721,H3081,youtube
8265,2020-11-15T06:21:00.000+05:30,android,H54179,C6721,H3081,google
8290,2020-11-15T06:22:00.000+05:30,android,H54179,C6721,H3081,facebook
8294,2020-11-15T06:22:00.000+05:30,android,H54179,C6721,H3081,facebook
18928,2020-11-15T10:41:00.000+05:30,android,H54210,F3109,B02719,youtube
18968,2020-11-15T10:42:00.000+05:30,android,H54210,F3109,B02719,youtube
11612,2020-11-15T08:13:00.000+05:30,android,H54232,I5067,H6404,facebook
16225,2020-11-15T09:51:00.000+05:30,android,H5431,G9012,H0210,google
16254,2020-11-15T09:52:00.000+05:30,android,H5431,G9012,H0210,google
44226,2020-11-15T20:09:00.000+05:30,android,H54327,C7888,B14702,google
44207,2020-11-15T20:08:00.000+05:30,android,H54327,C7888,H1406,linkedin
16203,2020-11-15T09:51:00.000+05:30,android,H54357,G2619,B0379,facebook
21476,2020-11-15T11:38:00.000+05:30,android,H54377,D4837,B04375,youtube
21683,2020-11-15T11:42:00.000+05:30,android,H54377,D4837,B11007,facebook
21643,2020-11-15T11:41:00.000+05:30,android,H54377,D4837,E6142,google
21910,2020-11-15T11:47:00.000+05:30,android,H54377,D4837,G8444,google
34773,2020-11-15T17:01:00.000+05:30,android,H54452,J0478,B08684,google
34645,2020-11-15T16:58:00.000+05:30,android,H54452,J0478,D5295,youtube
34741,2020-11-15T17:00:00.000+05:30,android,H54452,J0478,D5295,facebook
34546,2020-11-15T16:56:00.000+05:30,android,H54452,J0478,I1595,facebook
34597,2020-11-15T16:57:00.000+05:30,android,H54452,J0478,I1595,youtube
2379,2020-11-15T00:35:00.000+05:30,android,H54454,F4210,C1931,youtube
24782,2020-11-15T13:01:00.000+05:30,android,H54552,F421,B10730,facebook
9776,2020-11-15T07:19:00.000+05:30,android,H54582,E2142,B0243,youtube
9627,2020-11-15T07:15:00.000+05:30,android,H54582,E2142,B0379,youtube
9649,2020-11-15T07:15:00.000+05:30,android,H54582,E2142,B0379,facebook
9602,2020-11-15T07:14:00.000+05:30,android,H54582,E2142,C9726,facebook
9691,2020-11-15T07:17:00.000+05:30,android,H54582,E2142,G6281,linkedin
9688,2020-11-15T07:16:00.000+05:30,android,H54582,E2142,H5754,linkedin
37354,2020-11-15T18:02:00.000+05:30,android,H54620,H702,I9441,linkedin
2102,2020-11-15T00:31:00.000+05:30,android,H54641,H4004,I860,linkedin
44595,2020-11-15T20:16:00.000+05:30,android,H5473,B4215,C2233,linkedin
44676,2020-11-15T20:18:00.000+05:30,android,H5473,B4215,D359,google
44650,2020-11-15T20:17:00.000+05:30,android,H5473,B4215,H8603,google
24365,2020-11-15T12:50:00.000+05:30,android,H54745,E8009,G0796,linkedin
25119,2020-11-15T13:12:00.000+05:30,android,H54870,H8329,B04375,youtube
25287,2020-11-15T13:17:00.000+05:30,android,H54870,H8329,B26090,facebook
25319,2020-11-15T13:17:00.000+05:30,android,H54870,H8329,D1653,facebook
25202,2020-11-15T13:14:00.000+05:30,android,H54870,H8329,I7008,facebook
25082,2020-11-15T13:11:00.000+05:30,android,H54870,H8329,J0601,linkedin
15273,2020-11-15T09:33:00.000+05:30,android,H54956,J1555,B0379,youtube
42284,2020-11-15T19:36:00.000+05:30,android,H54985,G8054,B04035,facebook
42145,2020-11-15T19:34:00.000+05:30,android,H54985,G8054,B13763,youtube
42909,2020-11-15T19:44:00.000+05:30,android,H54985,G8054,B29671,youtube
42669,2020-11-15T19:41:00.000+05:30,android,H54985,G8054,C8621,google
43653,2020-11-15T19:57:00.000+05:30,android,H55015,I5920,B04037,google
43334,2020-11-15T19:52:00.000+05:30,android,H55015,I5920,B10662,facebook
42798,2020-11-15T19:43:00.000+05:30,android,H55015,I5920,H640,linkedin
43640,2020-11-15T19:57:00.000+05:30,android,H55015,I5920,J6631,google
45042,2020-11-15T20:25:00.000+05:30,android,H5507,B5563,D7150,youtube
39393,2020-11-15T18:41:00.000+05:30,android,H55076,E8040,B13250,facebook
39360,2020-11-15T18:41:00.000+05:30,android,H55076,E8040,G1397,google
33738,2020-11-15T16:36:00.000+05:30,android,H55095,D8763,B16661,facebook
33637,2020-11-15T16:34:00.000+05:30,android,H55095,D8763,C9726,google
8880,2020-11-15T06:47:00.000+05:30,android,H55126,B8760,B01915,google
8942,2020-11-15T06:50:00.000+05:30,android,H55126,B8760,B01915,youtube
8816,2020-11-15T06:45:00.000+05:30,android,H55126,B8760,B16746,linkedin
9082,2020-11-15T06:56:00.000+05:30,android,H55126,B8760,B30873,google
8829,2020-11-15T06:45:00.000+05:30,android,H55126,B8760,J4858,youtube
6348,2020-11-15T03:16:00.000+05:30,android,H55157,C2814,B04487,youtube
6401,2020-11-15T03:20:00.000+05:30,android,H55157,C2814,B04487,google
6393,2020-11-15T03:19:00.000+05:30,android,H55157,C2814,B30964,google
6314,2020-11-15T03:14:00.000+05:30,android,H55157,C2814,G6281,youtube
6262,2020-11-15T03:11:00.000+05:30,android,H55157,C2814,H3025,google
6457,2020-11-15T03:25:00.000+05:30,android,H55157,C2814,J4974,google
6278,2020-11-15T03:12:00.000+05:30,android,H55157,C2814,J8128,facebook
49679,2020-11-15T21:34:00.000+05:30,android,H5516,B9805,B13763,youtube
20585,2020-11-15T11:17:00.000+05:30,android,H55201,B8922,B14750,youtube
27490,2020-11-15T14:13:00.000+05:30,android,H55216,E155,H1406,linkedin
29971,2020-11-15T15:14:00.000+05:30,android,H55328,D715,D5963,facebook
30555,2020-11-15T15:28:00.000+05:30,android,H55328,D715,G9585,google
30611,2020-11-15T15:29:00.000+05:30,android,H55328,D715,G9585,linkedin
31363,2020-11-15T15:43:00.000+05:30,android,H55328,D715,G9585,google
12365,2020-11-15T08:33:00.000+05:30,android,H55430,I2044,B07282,youtube
12379,2020-11-15T08:33:00.000+05:30,android,H55430,I2044,B07282,youtube
12404,2020-11-15T08:34:00.000+05:30,android,H55430,I2044,D0048,google
25323,2020-11-15T13:17:00.000+05:30,android,H55666,C1881,I1504,youtube
25241,2020-11-15T13:15:00.000+05:30,android,H55666,C1881,I820,linkedin
46334,2020-11-15T20:46:00.000+05:30,android,H55679,E7757,B1652,google
47420,2020-11-15T21:01:00.000+05:30,android,H55679,E7757,B4809,google
47090,2020-11-15T20:56:00.000+05:30,android,H55679,E7757,C5939,google
47163,2020-11-15T20:57:00.000+05:30,android,H55679,E7757,F4319,youtube
46901,2020-11-15T20:54:00.000+05:30,android,H55679,E7757,F5398,google
46876,2020-11-15T20:53:00.000+05:30,android,H55679,E7757,F6473,youtube
46286,2020-11-15T20:45:00.000+05:30,android,H55679,E7757,H110,facebook
47490,2020-11-15T21:02:00.000+05:30,android,H55679,E7757,H7043,google
46153,2020-11-15T20:43:00.000+05:30,android,H55679,E7757,I1394,facebook
26207,2020-11-15T13:41:00.000+05:30,android,H55692,G6852,C9726,facebook
35695,2020-11-15T17:23:00.000+05:30,android,H55815,F2657,D2600,linkedin
35760,2020-11-15T17:25:00.000+05:30,android,H55815,F2657,I0511,google
38914,2020-11-15T18:31:00.000+05:30,android,H55875,J0280,B11376,youtube
38955,2020-11-15T18:32:00.000+05:30,android,H55875,J0280,I3993,google
27583,2020-11-15T14:16:00.000+05:30,android,H55882,E3914,D5963,facebook
36939,2020-11-15T17:54:00.000+05:30,android,H56148,C9728,H1406,linkedin
37021,2020-11-15T17:56:00.000+05:30,android,H56148,C9728,H1406,linkedin
36872,2020-11-15T17:52:00.000+05:30,android,H56148,C9728,I860,youtube
10490,2020-11-15T07:42:00.000+05:30,android,H56165,D3625,D3633,google
10530,2020-11-15T07:44:00.000+05:30,android,H56165,D3625,D3633,linkedin
10595,2020-11-15T07:46:00.000+05:30,android,H56239,G531,H9637,linkedin
10278,2020-11-15T07:35:00.000+05:30,android,H56239,G531,I4059,facebook
10306,2020-11-15T07:36:00.000+05:30,android,H56239,G531,I4059,youtube
10624,2020-11-15T07:47:00.000+05:30,android,H56239,G531,J3014,google
170,2020-11-15T00:02:00.000+05:30,android,H56280,H6217,I0771,google
734,2020-11-15T00:10:00.000+05:30,android,H56394,J1697,B9925,facebook
583,2020-11-15T00:08:00.000+05:30,android,H56394,J1697,D7342,youtube
269,2020-11-15T00:03:00.000+05:30,android,H56394,J1697,H7915,google
318,2020-11-15T00:04:00.000+05:30,android,H56394,J1697,H7915,google
222,2020-11-15T00:02:00.000+05:30,android,H56394,J1697,I7080,youtube
14163,2020-11-15T09:11:00.000+05:30,android,H5650,E1169,B4273,linkedin
23285,2020-11-15T12:19:00.000+05:30,android,H56623,G9791,C4975,facebook
23269,2020-11-15T12:19:00.000+05:30,android,H56623,G9791,H2192,youtube
26554,2020-11-15T13:49:00.000+05:30,android,H56649,F8216,J8704,google
19695,2020-11-15T10:59:00.000+05:30,android,H56667,H8424,B0379,youtube
30814,2020-11-15T15:33:00.000+05:30,android,H56697,G8978,H6717,youtube
8872,2020-11-15T06:47:00.000+05:30,android,H56711,C3803,B16901,linkedin
18937,2020-11-15T10:41:00.000+05:30,android,H56824,E8738,J7955,facebook
21485,2020-11-15T11:38:00.000+05:30,android,H56912,I2959,I5500,google
33378,2020-11-15T16:28:00.000+05:30,android,H56948,H5961,D0763,google
33373,2020-11-15T16:28:00.000+05:30,android,H56948,H5961,F9836,youtube
49064,2020-11-15T21:23:00.000+05:30,android,H56960,C5976,F4546,youtube
10506,2020-11-15T07:43:00.000+05:30,android,H56996,E4592,B25301,youtube
